url,fid,name,nick,birth_date,height,weight,association,class,locality,country,base_style,num_wins,num_losses,total_fights,win_rate
/fighter/joshua-burkman-10003,10003,joshua burkman,the people's warrior,10/4/1980,70.0,155.0,the pit elevated fight team,lightweight,"salt lake city, utah",usa,wrestling,28,17,45,0.6222222222222222
/fighter/forrest-petz-4411,4411,forrest petz,the meat cleaver,9/22/1975,69.0,185.0,strong style fight team,middleweight,"cleveland, ohio",usa,mma,26,10,36,0.7222222222222222
/fighter/nick-thompson-7124,7124,nick thompson,the goat,6/23/1981,73.0,170.0,minnesota martial arts academy,welterweight,"minneapolis, minnesota",usa,wrestling,38,14,52,0.7307692307692307
/fighter/derrick-noble-4556,4556,derrick noble,the eraser,8/14/1978,69.0,169.0,minnesota martial arts academy,welterweight,"cuba, illinois",usa,kickboxing,27,15,42,0.6428571428571429
/fighter/drew-fickett-725,725,drew fickett,night rider,12/24/1979,70.0,151.0,team scrub,lightweight,"tucson, arizona",usa,wrestling,42,21,63,0.6666666666666666
/fighter/anthony-macias-53,53,anthony macias,mad dog,7/16/1969,70.0,170.0,usa stars,welterweight,"oklahoma city, oklahoma",usa,judo,26,18,44,0.5909090909090909
/fighter/kevin-burns-20512,20512,kevin burns,the fire,3/3/1980,72.0,170.0,grudge training center,welterweight,"des moines, iowa",usa,taekwondo,12,7,19,0.631578947368421
/fighter/james-mcsweeney-22111,22111,james mcsweeney,the hammer,10/24/1980,76.0,206.0,tiger muay thai,light heavyweight,"london, greater london",england,muay thai,15,17,32,0.46875
/fighter/elvis-mutapcic-28038,28038,elvis mutapcic,the king,7/19/1986,72.0,185.0,roundkick gym,middleweight,"des moines, iowa",usa,muay thai,15,6,21,0.7142857142857143
/fighter/gilbert-aldana-10334,10334,gilbert aldana,el peligro,,73.0,250.0,brausa academy,heavyweight,"chandler, arizona",usa,bjj,6,2,8,0.75
/fighter/kerry-schall-397,397,kerry schall,meat truck,8/9/1971,74.0,265.0,meat truck inc.,heavyweight,"cincinnati, ohio",usa,wrestling,24,13,37,0.6486486486486487
/fighter/gary-goodridge-129,129,gary goodridge,big daddy,1/17/1966,75.0,240.0,big daddy fight team,heavyweight,"barrie, ontario",canada,kickboxing,23,22,45,0.5111111111111111
/fighter/bobby-hoffman-265,265,bobby hoffman,the truth,10/28/1966,74.0,245.0,universal grappling academy,heavyweight,"bettendorf, iowa",usa,shootfighting,36,10,46,0.782608695652174
/fighter/gan-mcgee-273,273,gan mcgee,the giant,11/20/1976,82.0,260.0,s.k.s. fight team,heavyweight,"san luis obispo, california",usa,wrestling,13,5,18,0.7222222222222222
/fighter/jay-silva-34408,34408,jay silva,da spyda killa,5/25/1981,74.0,185.0,mpf training systems,middleweight,"huntington beach, california",usa,mma,12,12,24,0.5
/fighter/john-howard-11798,11798,john howard,doomsday,3/1/1983,67.0,171.0,wai kru mma,welterweight,"boston, massachusetts",usa,street fighting,27,14,41,0.6585365853658537
/fighter/semmy-schilt-467,467,semmy schilt,hightower,10/27/1973,83.0,256.0,golden glory,heavyweight,"zuidlaren, drenthe",netherlands,karate,26,14,40,0.65
/fighter/ricardo-almeida-11,11,ricardo almeida,big dog,11/29/1976,71.0,170.0,renzo gracie jiu-jitsu,welterweight,"bordentown, new jersey",usa,bjj,13,5,18,0.7222222222222222
/fighter/guy-mezger-14,14,guy mezger,the sandman,1/1/1968,73.0,200.0,lion's den dallas,light heavyweight,"houston, texas",usa,karate,30,14,44,0.6818181818181818
/fighter/mike-easton-9626,9626,mike easton,the hulk,1/25/1984,66.0,135.0,alliance mma,bantamweight,"temple hills, maryland",usa,karate,13,6,19,0.6842105263157895
/fighter/hugo-viana-65456,65456,hugo viana,wolverine,9/26/1982,66.0,135.0,champion team,bantamweight,"salvador, bahia",brazil,taekwondo,8,4,12,0.6666666666666666
/fighter/walel-watson-36403,36403,walel watson,the gazelle,7/16/1984,71.0,134.0,team hurricane awesome,bantamweight,"san diego, california",usa,mma,14,12,26,0.5384615384615384
/fighter/diego-sanchez-4824,4824,diego sanchez,the dream,12/31/1981,70.0,155.0,jackson-wink mma,lightweight,"albuquerque, new mexico",usa,wrestling,28,11,39,0.717948717948718
/fighter/yves-edwards-344,344,yves edwards,thugjitsu master,9/30/1976,70.0,155.0,american top team,lightweight,"woodlands, texas",usa,kung fu,42,22,64,0.65625
/fighter/jeremy-jackson-2651,2651,jeremy jackson,the scorpion,9/19/1982,70.0,170.0,team freedom,welterweight,"port hueneme, california",usa,mma,9,5,14,0.6428571428571429
/fighter/edwin-dewees-720,720,edwin dewees,babyface,8/7/1982,73.0,205.0,lions den scottsdale,light heavyweight,"scottsdale, arizona",usa,mma,38,17,55,0.6909090909090909
/fighter/john-lineker-41906,41906,john lineker,hands of stone,6/12/1990,62.0,126.0,ocs jiu-jitsu,flyweight,"paranagua, parana",brazil,bjj,31,8,39,0.7948717948717948
/fighter/makwan-amirkhani-69406,69406,makwan amirkhani,mr. finland,11/8/1988,71.0,145.0,allstars training center,featherweight,turku,finland,wrestling,14,3,17,0.8235294117647058
/fighter/johnny-bedford-19717,19717,johnny bedford,brutal,1/6/1983,69.0,135.0,fitness fight factory,bantamweight,"fort worth, texas",usa,wrestling,22,14,36,0.6111111111111112
/fighter/tor-troeng-6850,6850,tor troeng,the hammer,1/25/1983,74.0,184.0,renyi fight camp,middleweight,umea,sweden,bjj,16,7,23,0.6956521739130435
/fighter/eugene-jackson-222,222,eugene jackson,the wolf,12/31/1970,68.0,185.0,gladiators training academy,middleweight,"east palo alto, california",usa,mma,15,9,24,0.625
/fighter/jorge-patino-1015,1015,jorge patino,macaco,5/8/1973,68.0,155.0,macaco gold team,lightweight,"houston, texas",usa,judo,38,19,57,0.6666666666666666
/fighter/rousimar-palhares-16286,16286,rousimar palhares,toquinho,2/20/1980,68.0,170.0,team nogueira,welterweight,"dores do indaia, minas gerais",brazil,bjj,19,10,29,0.6551724137931034
/fighter/renato-verissimo-4095,4095,renato verissimo,charuto,,73.0,170.0,bj penn's mma,welterweight,"hilo, hawaii",usa,bjj,7,5,12,0.5833333333333334
/fighter/dave-menne-245,245,dave menne,the warrior,7/29/1974,70.0,185.0,menne combat academy,middleweight,"minneapolis, minnesota",usa,wrestling,45,17,62,0.7258064516129032
/fighter/martin-kampmann-5344,5344,martin kampmann,hitman,4/17/1982,72.0,170.0,xtreme couture,welterweight,aarhus,denmark,muay thai,20,7,27,0.7407407407407407
/fighter/hayato-sakurai-432,432,hayato sakurai,mach,8/24/1975,67.0,168.0,mach dojo,welterweight,ibaraki,japan,judo,38,13,51,0.7450980392156863
/fighter/chris-wilson-9281,9281,chris wilson,the professor,6/7/1977,73.0,155.0,cw combat sports,lightweight,"ribeirao preto, sao paulo",brazil,bjj,18,10,28,0.6428571428571429
/fighter/laverne-clark-184,184,laverne clark,fists of fury,12/2/1973,71.0,185.0,miletich martial arts,middleweight,"davenport, iowa",usa,boxing,27,21,48,0.5625
/fighter/gabriel-benitez-25733,25733,gabriel benitez,moggly,6/15/1988,68.0,145.0,entram gym,featherweight,"tijuana, baja california",mexico,kickboxing,21,6,27,0.7777777777777778
/fighter/dustin-neace-13599,13599,dustin neace,the beast,9/12/1986,69.0,146.0,damage incorporated,featherweight,"indianapolis, indiana",usa,mma,25,21,46,0.5434782608695652
/fighter/john-gunderson-7018,7018,john gunderson,guns,1/5/1979,69.0,145.0,syndicate mma,featherweight,"houston, texas",usa,mma,35,16,51,0.6862745098039216
/fighter/carlos-newton-7,7,carlos newton,the ronin,8/17/1976,69.0,174.0,warrior mma fight team,middleweight,"newmarket, ontario",canada,bjj,16,14,30,0.5333333333333333
/fighter/dennis-hallman-275,275,dennis hallman,superman,12/2/1975,69.0,181.0,victory athletics,middleweight,"yelm, washington",usa,wrestling,53,20,73,0.726027397260274
/fighter/valeri-ignatov-216,216,valeri ignatov,the x factor,,69.0,191.0,shamrock 2000,light heavyweight,sofia,bulgaria,mma,1,2,3,0.3333333333333333
/fighter/josh-copeland-75537,75537,josh copeland,cuddly bear,,73.0,245.0,grudge training center,heavyweight,"denver, colorado",usa,mma,18,5,23,0.782608695652174
/fighter/brandon-melendez-10515,10515,brandon melendez,the murderer,3/24/1983,70.0,170.0,elite performance,welterweight,"bountiful, utah",usa,mma,25,25,50,0.5
/fighter/luigi-fioravanti-12199,12199,luigi fioravanti,the italian tank,1/22/1981,69.0,183.0,flawless mma,middleweight,"st. louis, missouri",usa,wrestling,26,15,41,0.6341463414634146
/fighter/chad-reiner-14016,14016,chad reiner,the grinder,,72.0,170.0,premier combat center,welterweight,"omaha, nebraska",usa,mma,33,18,51,0.6470588235294118
/fighter/marco-ruas-120,120,marco ruas,the king of the streets,1/23/1961,73.0,210.0,ruas vale tudo,heavyweight,rio de janeiro,brazil,luta livre,9,4,13,0.6923076923076923
/fighter/emmanuel-yarborough-39,39,emmanuel yarborough,manny,9/5/1964,80.0,600.0,freelance,super heavyweight,"rahway, new jersey",usa,sumo,1,2,3,0.3333333333333333
/fighter/josh-sampo-66883,66883,josh sampo,the gremlin,7/24/1984,64.0,125.0,team oyama,flyweight,"lindenwood, missouri",usa,wrestling,11,6,17,0.6470588235294118
/fighter/razak-al-hassan-23326,23326,razak al-hassan,razor,5/14/1982,75.0,205.0,roufusport,light heavyweight,"milwaukee, wisconsin",usa,kickboxing,13,5,18,0.7222222222222222
/fighter/don-frye-124,124,don frye,the predator,11/23/1965,73.0,210.0,team frye,heavyweight,"sierra vista, arizona",usa,wrestling,20,9,29,0.6896551724137931
/fighter/brian-johnston-137,137,brian johnston,fury,7/28/1968,76.0,222.0,american kickboxing academy,heavyweight,"san jose, california",usa,kickboxing,5,5,10,0.5
/fighter/tsuyoshi-kosaka-190,190,tsuyoshi kosaka,tk,3/6/1970,71.0,225.0,alliance-square,heavyweight,"kusatsu, shiga",japan,judo,27,20,47,0.574468085106383
/fighter/roger-huerta-10089,10089,roger huerta,el matador,5/20/1983,69.0,155.0,tiger muay thai,lightweight,"austin, texas",usa,muay thai,24,11,35,0.6857142857142857
/fighter/ikuhisa-minowa-250,250,ikuhisa minowa,minowaman,1/12/1976,69.0,185.0,kuma gym,middleweight,"nagoya, aichi",japan,shoot wrestling,62,42,104,0.5961538461538461
/fighter/gabe-ruediger-5542,5542,gabe ruediger,godzilla,8/29/1977,70.0,155.0,pkg,lightweight,"rancho cucamonga, california",usa,kung fu,18,8,26,0.6923076923076923
/fighter/diego-saraiva-9534,9534,diego saraiva,the octopus,4/23/1982,66.0,149.0,team octopus,lightweight,"atlanta, georgia",usa,bjj,22,20,42,0.5238095238095238
/fighter/darren-uyenoyama-4679,4679,darren uyenoyama,bc,10/15/1979,66.0,125.0,faito tamashii combat club,flyweight,"san francisco, california",usa,wrestling,10,6,16,0.625
/fighter/ivan-menjivar-993,993,ivan menjivar,pride of el salvador,5/30/1982,66.0,135.0,tristar gym,bantamweight,la paz,el salvador,mma,25,12,37,0.6756756756756757
/fighter/derrick-lewis-59284,59284,derrick lewis,the black beast,2/7/1985,75.0,264.0,silverback fight club,heavyweight,"houston, texas",usa,street fighting,21,6,27,0.7777777777777778
/fighter/moti-horenstein-139,139,moti horenstein,the hammer,3/23/1964,73.0,205.0,moti horenstein mma,light heavyweight,"spring valley, new york",usa,krav maga,1,6,7,0.14285714285714285
/fighter/dustin-pague-39781,39781,dustin pague,the disciple,8/5/1987,69.0,152.0,disciple mma,lightweight,"harrisburg, pennsylvania",usa,boxing,12,11,23,0.5217391304347826
/fighter/aisling-daly-25245,25245,aisling daly,ais the bash,12/24/1987,63.0,116.0,sbg ireland,strawweight,"dublin, leinster",ireland,boxing,16,6,22,0.7272727272727273
/fighter/tina-lahdemaki-70795,70795,tina lahdemaki,jelly bean,5/28/1988,62.0,115.0,rnc sport club,strawweight,"hyvinkaa, uusimaa",finland,bjj,5,1,6,0.8333333333333334
/fighter/jay-hieron-9267,9267,jay hieron,the thoroughbred,7/29/1976,71.0,170.0,xtreme couture,welterweight,"long island, new york",usa,wrestling,23,7,30,0.7666666666666667
/fighter/sergio-moraes-21343,21343,sergio moraes,the panther,7/23/1982,72.0,170.0,evolucao thai,welterweight,"sao paulo, sao paulo",brazil,bjj,14,3,17,0.8235294117647058
/fighter/rick-story-25989,25989,rick story,the horror,8/28/1984,70.0,170.0,mma lab,welterweight,"tacoma, washington",usa,wrestling,21,10,31,0.6774193548387096
/fighter/corey-hill-23864,23864,corey hill,the real deal,10/3/1978,76.0,168.0,ko evolution,welterweight,"brookfield, florida",usa,wrestling,6,9,15,0.4
/fighter/mike-wilkinson-50586,50586,mike wilkinson,the warrior,9/15/1987,68.0,145.0,atherton submission wrestling,featherweight,"leigh, wigan",england,wrestling,9,4,13,0.6923076923076923
/fighter/jordan-mein-6749,6749,jordan mein,young gun,10/10/1989,71.0,170.0,canadian martial arts centre,welterweight,"lethbridge, alberta",canada,kickboxing,31,12,43,0.7209302325581395
/fighter/joao-zeferino-17577,17577,joao zeferino,the brazilian samurai,1/15/1986,71.0,155.0,rangel farias team,lightweight,"florianopolis, santa catarina",brazil,bjj,23,9,32,0.71875
/fighter/robert-whittaker-45132,45132,robert whittaker,the reaper,12/20/1990,71.0,185.0,pma super martial arts centre,middleweight,"sydney, new south wales",australia,karate,20,4,24,0.8333333333333334
/fighter/antonio-carvalho-5346,5346,antonio carvalho,pato,5/30/1979,68.0,145.0,bruckmann martial arts,featherweight,"toronto, ontario",canada,karate,15,6,21,0.7142857142857143
/fighter/ray-borg-84752,84752,ray borg,the tazmexican devil,8/4/1993,64.0,125.0,fit nhb,flyweight,"albuquerque, new mexico",usa,mma,11,3,14,0.7857142857142857
/fighter/mike-swick-5199,5199,mike swick,quick,6/19/1979,73.0,170.0,aka thailand,welterweight,"san jose, california",usa,kickboxing,15,6,21,0.7142857142857143
/fighter/colin-fletcher-34621,34621,colin fletcher,freakshow,1/8/1983,74.0,170.0,unity gym,welterweight,"sunderland, tyne and wear",england,mma,16,10,26,0.6153846153846154
/fighter/mark-munoz-22411,22411,mark munoz,the filipino wrecking machine,2/9/1978,72.0,185.0,reign mma,middleweight,"mission viejo, california",usa,wrestling,14,6,20,0.7
/fighter/krzysztof-soszynski-9178,9178,krzysztof soszynski,the polish experiment,8/2/1977,73.0,205.0,reign mma,light heavyweight,"winnipeg, manitoba",canada,shoot wrestling,26,12,38,0.6842105263157895
/fighter/yuki-kondo-263,263,yuki kondo,sora,7/17/1975,71.0,170.0,pancraseism,welterweight,"nagaoka, niigata",japan,kung fu,60,35,95,0.631578947368421
/fighter/erik-perez-35509,35509,erik perez,el goyito,11/19/1989,68.0,135.0,jackson-wink mma,bantamweight,monterrey,mexico,mma,19,6,25,0.76
/fighter/edwin-figueroa-22490,22490,edwin figueroa,el feroz,7/31/1984,67.0,135.0,mohler mma,bantamweight,"mckinney, texas",usa,kickboxing,9,5,14,0.6428571428571429
/fighter/santiago-ponzinibbio-64593,64593,santiago ponzinibbio,gente boa,9/26/1986,72.0,170.0,team nogueira,welterweight,la plata,argentina,kickboxing,27,3,30,0.9
/fighter/jared-papazian-33531,33531,jared papazian,the jackhammer,2/1/1988,68.0,135.0,team hayastan,bantamweight,"west hills, california",usa,taekwondo,20,13,33,0.6060606060606061
/fighter/jared-rosholt-76763,76763,jared rosholt,the big show,8/4/1986,74.0,240.0,team takedown,heavyweight,"arlington, texas",usa,wrestling,17,6,23,0.7391304347826086
/fighter/jessica-eye-39575,39575,jessica eye,evil,7/27/1986,66.0,135.0,strong style fight team,bantamweight,"cleveland, ohio",usa,boxing,14,6,20,0.7
/fighter/chico-camus-42850,42850,chico camus,king,1/26/1985,66.0,125.0,roufusport,flyweight,"milwaukee, wisconsin",usa,kickboxing,18,8,26,0.6923076923076923
/fighter/jonathan-wiezorek-2688,2688,jonathan wiezorek,lock and load,,75.0,250.0,valdosta martial arts academy,heavyweight,"valdosta, georgia",usa,wrestling,11,2,13,0.8461538461538461
/fighter/lance-gibson-246,246,lance gibson,fearless,11/20/1970,69.0,185.0,gibson kickboxing & pankration,middleweight,"port moody, british columbia",canada,kickboxing,4,5,9,0.4444444444444444
/fighter/oleg-taktarov-47,47,oleg taktarov,the russian bear,8/26/1967,72.0,210.0,freelance,heavyweight,nizhny novgorod,russia,judo,17,5,22,0.7727272727272727
/fighter/randa-markos-75417,75417,randa markos,quiet storm,8/10/1985,65.0,115.0,tristar gym,strawweight,"windsor, ontario",canada,mma,8,6,14,0.5714285714285714
/fighter/angela-magana-21720,21720,angela magana,your majesty,8/2/1983,64.0,115.0,team four corners,strawweight,"farmington, new mexico",usa,mma,11,10,21,0.5238095238095238
/fighter/gilbert-melendez-5545,5545,gilbert melendez,el nino,4/12/1982,69.0,153.0,skrap pack,lightweight,"santa ana, california",usa,wrestling,22,7,29,0.7586206896551724
/fighter/lyman-good-14207,14207,lyman good,cyborg,5/26/1985,72.0,170.0,team tiger schulmann,welterweight,"new york city, new york",usa,mma,20,4,24,0.8333333333333334
/fighter/ruslan-magomedov-74434,74434,ruslan magomedov,leopard,11/26/1986,75.0,249.0,fight club berkut,heavyweight,dagestan,russia,muay thai,14,1,15,0.9333333333333333
/fighter/jorge-lopez-23271,23271,jorge lopez,lil' monster,11/21/1988,70.0,170.0,wand fight team,welterweight,"las vegas, nevada",usa,mma,11,5,16,0.6875
/fighter/pete-sell-7795,7795,pete sell,drago,8/25/1982,71.0,179.0,serra-longo fight team,middleweight,"bay shore, new york",usa,bjj,10,7,17,0.5882352941176471
/fighter/chuck-oneil-15855,15855,chuck o'neil,cold steel,9/22/1985,74.0,185.0,mass bjj,middleweight,"bourne, massachusetts",usa,bjj,17,9,26,0.6538461538461539
/fighter/neil-grove-23219,23219,neil grove,goliath,1/18/1971,78.0,264.0,daigaku karate kai london,heavyweight,london,england,karate,12,8,20,0.6
/fighter/branden-lee-hinkle-437,437,branden lee hinkle,the iron lion,7/29/1973,74.0,230.0,hammer house,heavyweight,"jefferson, ohio",usa,wrestling,17,11,28,0.6071428571428571
/fighter/vinicius-kappke-de-queiroz-48631,48631,vinicius kappke de queiroz,spartan,8/29/1983,79.0,237.0,team nogueira,heavyweight,"curitiba, parana",brazil,muay thai,8,4,12,0.6666666666666666
/fighter/pat-barry-33342,33342,pat barry,hd,7/7/1979,71.0,237.0,team death clutch,heavyweight,"new orleans, louisiana",usa,kickboxing,8,7,15,0.5333333333333333
/fighter/charlie-brenneman-23403,23403,charlie brenneman,the spaniard,2/9/1981,70.0,155.0,ama fight club,lightweight,"hollidaysburg, pennsylvania",usa,wrestling,19,8,27,0.7037037037037037
/fighter/jon-delos-reyes-58594,58594,jon delos reyes,the heat,8/19/1987,65.0,125.0,countershot mma,flyweight,"tamuning, guam",usa,wrestling,8,5,13,0.6153846153846154
/fighter/lewis-gonzalez-84278,84278,lewis gonzalez,lethal,9/19/1987,70.0,174.0,mmagold fight team,middleweight,"turlock, california",usa,mma,11,3,14,0.7857142857142857
/fighter/antonio-mckee-515,515,antonio mckee,mandingo,3/12/1970,68.0,155.0,bodyshop fitness team,lightweight,"lakewood, california",usa,wrestling,29,6,35,0.8285714285714286
/fighter/roli-delgado-3669,3669,roli delgado,the crazy cuban,11/22/1981,75.0,145.0,westside fight team,featherweight,"san diego, california",usa,bjj,11,6,17,0.6470588235294118
/fighter/trevor-smith-51113,51113,trevor smith,hot sauce,1/5/1981,75.0,185.0,ring demon jiu-jitsu,middleweight,"tukwila, washington",usa,wrestling,15,9,24,0.625
/fighter/francis-carmont-9798,9798,francis carmont,limitless,11/10/1981,72.0,170.0,renzo gracie jiu-jitsu,welterweight,"jackson, new jersey",usa,bjj,25,12,37,0.6756756756756757
